Region,Division,Sum,Rank,Ref_SchoolID,School2_ID,School3_ID,RefSchool_Name,School2_Name,School3_Name,RefSchool_LAT,RefSchool_LONG,School2_LAT,School2_LONG,School3_LAT,School 3_LONG,RefSch ot_Sch2,RefSch ot_Sch3,Sum of D1_D2,School Type
Region I,La Union,4.41147829,9,101001,101125,101126,Pugo Central School La Union 101001,Linapew ES La Union 101125,Lloren ES La Union 101126,16.32077778,120.4685806,16.3088,120.452,16.32785,120.4496528,2.229476998,2.182001293,4.411478291,CS
Region I,La Union,4.431667094,10,100952,100953,100967,Luna Central School La Union 100952,Nalvo Norte ES La Union 100953,Sucoc Norte Elementary School La Union 100967,16.855,120.376389,16.845556,120.355556,16.839439,120.367959,2.469585421,1.962081673,4.431667094,CS
Region I,La Union,4.531816872,11,101057,101064,101065,San Gabriel CS La Union 101057,Cabaroan ES La Union 101064,Dasay ES La Union 101065,16.674336,120.411681,16.666092,120.389484,16.657148,120.407363,2.552889004,1.978927868,4.531816872,CS
Region I,La Union,5.39370144,12,101085,101059,101078,Santol Central School La Union 101085,Siwsiwan ES La Union 101059,Corrooy ES La Union 101078,16.771449,120.458935,16.749888,120.465949,16.792964,120.444441,2.527872749,2.865828692,5.393701441,CS
Region IV-A,Laguna,0.916212641,1,108448,108447,108451,Santo Angel Central Elementary School Laguna 108448,Santisima Cruz ES Laguna 108447,Sto. Angel Norte E/S Laguna 108451,14.285378,121.408417,14.2880036,121.4119012,14.28837,121.405823,0.478777824,0.437434817,0.916212641,CS
Region IV-A,Laguna,1.19310882,2,108308,108303,108305,Los Banos Central Elementary School Laguna 108308,Bambang Elementary School Laguna 108303,Bernaldo N. Calara ES Laguna 108305,14.17803733,121.2230402,14.17749046,121.2186774,14.17980628,121.2293772,0.477428953,0.715679867,1.19310882,CS
Region IV-A,Laguna,1.398624604,3,108188,108189,108197,Alaminos CS Laguna 108188,De Mesa ES Laguna 108189,San Miguel ES Laguna 108197,14.06493497,121.2449018,14.0631,121.248,14.057242,121.249664,0.394160829,1.004463776,1.398624605,CS
Region IV-A,Laguna,1.949262087,4,108200,108202,108203,Bay CS Laguna 108200,Calo ES Laguna 108202,Maitim ES Laguna 108203,14.18118665,121.2866188,14.18190769,121.2798027,14.17925491,121.2756945,0.74411903,1.205143057,1.949262087,CS
Region IV-A,Laguna,4.349830577,5,108332,108327,108337,San Juan CS (Kalayaan) Laguna 108332,Longos Elementary School Laguna 108327,Wawa ES Laguna 108337,14.32472222,121.4763889,14.3367153,121.4818968,14.304589,121.45985,1.469386525,2.880444051,4.349830576,CS
Region X,Lanao del Norte,1.147988045,1,126961,126971,126973,Baloi Central ES Lanao del Norte 126961,Momungan ES Lanao del Norte 126971,Pacalundo ES Lanao del Norte 126973,8.113888889,124.2213889,8.114167,124.215833,8.113056,124.216667,0.616477436,0.531510609,1.147988045,CS
Region X,Lanao del Norte,1.322012574,2,127136,127127,127163,Sultan Macalpang Permites CS (Matungao CES) Lanao del Norte 127136,Batangan ES Lanao del Norte 127127,Kalanganan Elementary School Lanao del Norte 127163,8.137263,124.165565,8.12648,124.169578,8.136944444,124.1655556,1.28633879,0.035673784,1.322012574,CS
Region X,Lanao del Norte,2.351049011,3,127082,127083,127086,Abaga Central ES Lanao del Norte 127082,Deogracias Urbano Tenazas Memo. School Lanao del Norte 127083,Maranding CES Lanao del Norte 127086,7.935855,123.773247,7.93666,123.783928,7.926182,123.777087,1.187583076,1.163465935,2.351049011,CS
Region X,Lanao del Norte,3.372022968,4,127156,127151,127161,Pantao Ragat Central School Lanao del Norte 127156,Lomidong ES Lanao del Norte 127151,Cabasaran ES Lanao del Norte 127161,8.059166667,124.1825,8.073055556,124.1855556,8.0490209,124.1948766,1.591152194,1.780870774,3.372022968,CS
Region X,Lanao del Norte,5.102162409,6,127002,126989,127006,Balili Central Elementary School Lanao del Norte 127002,Butadon ES Lanao del Norte 126989,Dongo-an ES Lanao del Norte 127006,7.900878906,123.7260742,7.884972,123.746506,7.912894,123.710136,2.881434947,2.220727462,5.102162409,CS
Region X,Lanao del Norte,6.95944205,9,127054,127058,127060,Kolambugan CS Lanao del Norte 127054,Sultan Membisa Langcay ES (Mukas ES) Lanao del Norte 127058,Riverside ES Lanao del Norte 127060,8.1118915,123.8972272,8.099995,123.8461889,8.1180847,123.9054928,5.810701401,1.148740649,6.95944205,CS
Region X,Lanao del Norte,7.671095052,10,126976,127071,127075,Baroy CS Lanao del Norte 126976,F. M. Posadas ES Lanao del Norte 127071,Magpatao ES Lanao del Norte 127075,8.02498,123.78006,7.999642,123.781044,7.981835,123.778488,2.838383722,4.832711331,7.671095053,CS
Region X,Lanao del Norte,8.44590052,11,126956,126949,127098,Maria Cristina CS Lanao del Norte 126956,Abaga ES Lanao del Norte 126949,Robocon ES Lanao del Norte 127098,8.17427,124.203613,8.143155,124.225599,8.149722222,124.175,4.250394034,4.195506486,8.44590052,CS
Region X,Lanao del Norte,9.089097246,13,127228,126977,127242,Malingao Central School Lanao del Norte 127228,Dalama CES Lanao del Norte 126977,Sergio Mata ES (Tubaran ES) Lanao del Norte 127242,7.989945,123.852306,7.961667,123.824722,8.030102,123.8403,4.401136308,4.687960938,9.089097246,CS
Region I,Laoag City,0.475682613,1,102191,102192,102194,Laoag Central Elementary School Laoag City 102191,Tangid Elementary School Laoag City 102192,Alipio N. Ignacio Memorial Elementary School Laoag City 102194,18.19511111,120.5942778,18.1968,120.592,18.196,120.593,0.307265404,0.168417209,0.475682613,CS
NCR,Las Piñas City,1.004655196,1,136787,136788,136791,Pamplona ES Central Las Piñas City 136787,Pamplona ES I Las Piñas City 136788,Zapote Elementary School Las Piñas City 136791,14.45805556,120.97,14.46083333,120.9713889,14.46388889,120.9708333,0.345466005,0.659189192,1.004655197,CS
NCR,Las Piñas City,1.089282962,2,136777,136774,136776,Las Pinas ES Central Las Piñas City 136777,Daniel Fajardo ES Las Piñas City 136774,Ilaya Elementary School Las Piñas City 136776,14.475371,120.97789,14.48111111,120.9802778,14.47805556,120.9802778,0.692697515,0.396585447,1.089282962,CS
Region V,Legaspi City,0.660549764,1,114479,114481,114495,Ibalon Central School Legaspi City 114479,Legazpi Port Elementary School Legaspi City 114481,San Roque Elementary School Legaspi City 114495,13.148713,123.752885,13.14863523,123.7542386,13.152922,123.754741,0.147803584,0.51274618,0.660549764,CS
Region V,Legaspi City,1.007409133,2,114457,114466,114468,Albay CS Legaspi City 114457,Bagumbayan CS Legaspi City 114466,Bariis ES Legaspi City 114468,13.140585,123.736176,13.141779,123.735183,13.133668,123.733298,0.17198869,0.835420443,1.007409133,CS
Region VIII,Leyte,0.986052504,1,120920,120891,120937,Abuyog South Central School Leyte 120920,Gabaldon Central School Leyte 120891,Sta. Fe-Sto. Nino Elementary School Leyte 120937,10.74429519,125.0138998,10.74679502,125.0133438,10.7395725,125.0180667,0.286428973,0.699623531,0.986052504,CS
Region VIII,Leyte,1.051073682,2,121254,121260,121272,Alberto T. Aguja Mem. Central School Leyte 121254,Cassidy Elementary School Leyte 121260,Carigara II Central School Leyte 121272,11.29840203,124.6883031,11.30036889,124.6886251,11.29842399,124.695847,0.22298566,0.828088021,1.051073681,CS
Region VIII,Leyte,1.223311112,3,121932,121928,121930,Tanauan I Central School Leyte 121932,San Roque Elementary School Leyte 121928,Sto. Nino Elementary School Leyte 121930,11.1098246,125.0186235,11.111172,125.021479,11.10260309,125.0216794,0.348028132,0.87528298,1.223311112,CS
Region VIII,Leyte,1.577489798,5,121743,121737,121759,Palo I Central School Leyte 121743,Caloogan Elementary School Leyte 121737,Naga-Naga Elementary School Leyte 121759,11.15759941,124.9886238,11.1662098,124.9900128,11.15231077,124.9896017,0.975826903,0.601662894,1.577489797,CS
Region VIII,Leyte,1.656392414,7,121154,121170,121184,Burauen North Central School Leyte 121154,San Diego Elementary School Leyte 121170,Burabod Elementary School Leyte 121184,10.97483459,124.8947341,10.97733436,124.9069571,10.97289074,124.8930681,1.372027143,0.284365271,1.656392414,CS
Region VIII,Leyte,2.694829449,8,121799,121776,121807,Palompon South Central School Leyte 121799,San Juan Elementary School Leyte 121776,Seaside Elementary School Leyte 121807,11.04872078,124.3877914,11.0662196,124.3797355,11.04511002,124.3911244,2.149441523,0.545387926,2.694829449,CS
Region VIII,Leyte,2.987200665,9,121384,121363,121377,Hilongos South Central School Leyte 121384,Matapay Elementary School Leyte 121363,Atabay Elementary School Leyte 121377,10.37209951,124.7522316,10.38070997,124.7375097,10.37436639,124.7424987,1.885893571,1.101307094,2.987200665,CS
Region VIII,Leyte,4.376469579,10,121443,121444,121449,Isabel Central School Leyte 121443,Libertad Elementary School Leyte 121444,Relocation Elementary School Leyte 121449,10.92765901,124.4325698,10.90650838,124.4536236,10.92317328,124.4411237,3.310629731,1.065839849,4.37646958,CS
Region VIII,Leyte,4.691982693,11,121538,121543,121556,Kananga Central School Leyte 121538,Lonoy Elementary School Leyte 121543,Tugbong Central School Leyte 121556,11.18565445,124.5627918,11.20570905,124.5650029,11.16591187,124.5535027,2.257965317,2.434017376,4.691982693,CS
Region VIII,Leyte,5.092949154,12,120984,120994,121003,Albuera North Central School Leyte 120984,Talisayan Elementary School Leyte 120994,Tabgas Elementary School Leyte 121003,10.91622859,124.6969572,10.93872702,124.6975123,10.89678589,124.7094571,2.519170125,2.573779029,5.092949154,CS
Region VIII,Leyte,5.772468704,14,121707,121341,121709,Mayorga Central School Leyte 121707,Cabacungan Elementary School Leyte 121341,San Roque Elementary School Leyte 121709,10.9031281,125.0041005,10.93289311,124.9847337,10.88817312,125.0105674,3.9537658,1.818702904,5.772468704,CS
Region VIII,Leyte,6.145957991,16,121893,121883,121906,Tabango North Central Sschool Leyte 121893,Catmon Elementary School Leyte 121883,Ybanez Memorial Elementary School Leyte 121906,11.29970343,124.3735037,11.31530235,124.3735037,11.27148325,124.4014035,1.746113277,4.399844714,6.145957991,CS
Region VIII,Leyte,6.858277022,18,121503,121494,121625,Javier Central School Leyte 121503,Binulho Elementary School Leyte 121494,Palale Elementary School Leyte 121625,10.79012531,124.9386221,10.80929108,124.9152893,10.82151212,124.9380673,3.344367984,3.513909038,6.858277022,CS
Region VIII,Leyte,7.673360504,19,121061,121064,121678,Bato Central School Leyte 121061,Dolho Elementary School Leyte 121064,JP. Olo Memorial Elementary School Leyte 121678,10.32488067,124.7925093,10.33404704,124.7875094,10.26757375,124.7824981,1.164465978,6.508894526,7.673360504,CS
Region VIII,Leyte,7.878504105,20,120939,120950,121461,Alangalang I Central School Leyte 120939,M. Casaus Elementary School Leyte 120950,Jaro I Central Elementary School Leyte 121461,11.20676364,124.8483463,11.20676363,124.8505693,11.18565342,124.7822353,0.244093568,7.634410537,7.878504105,CS
Region VIII,Leyte,8.12522222,21,121313,121285,121314,Dagami South Central School Leyte 121313,Balilit Elementary School Leyte 121285,Guinarona Elementary School Leyte 121314,11.06093953,124.9064015,11.08343781,124.9377905,11.02677593,124.9019573,4.269970288,3.855251932,8.12522222,CS
Region VIII,Leyte,8.922124396,24,121223,121225,121602,Calubian South Central School Leyte 121223,Gutosan Elementary School Leyte 121225,Palarao Elementary School Leyte 121602,11.4481639,124.4272743,11.43119403,124.4380712,11.41925065,124.4805711,2.238660663,6.683463733,8.922124396,CS
Region VIII,Leyte,10.77279144,26,121239,121236,121240,Capoocan Central School Leyte 121239,Balud Elementary School Leyte 121236,Culasian Elementary School Leyte 121240,11.25493334,124.627296,11.2912027,124.6525141,11.30481295,124.6111252,4.91396277,5.85882867,10.77279144,CS
Region VIII,Leyte,11.56542282,28,121880,121758,121825,Sta. Fe Central School Leyte 121880,Libertad Elementary School Leyte 121758,Pastrana Central School Leyte 121825,11.18481985,124.9166801,11.16141029,124.9580019,11.13593439,124.8877909,5.240071785,6.325351032,11.56542282,CS
Region VIII,Leyte,11.95788252,29,121730,121446,121723,Merida Central School Leyte 121730,Matlang Elementary School Leyte 121446,Libas Elementary School Leyte 121723,10.9092858,124.5380685,10.88843156,124.4725015,10.9475271,124.5466017,7.575688039,4.382194479,11.95788252,CS
Region VIII,Leyte,12.75255299,33,121842,121834,121894,San Isidro Central School Leyte 121842,Daja Elementary School Leyte 121834,Tabing Elementary School Leyte 121894,11.40564019,124.3555712,11.45452602,124.3116825,11.3573105,124.362515,7.28922016,5.463332829,12.75255299,CS
Region VIII,Leyte,14.8896774,36,121666,121546,121989,Matag-ob Central School Leyte 121666,Montealegre Elementary School Leyte 121546,Tagbubunga Elementary School Leyte 121989,11.14371378,124.4736247,11.18482171,124.5194588,11.13411479,124.4008028,6.81984076,8.069836637,14.8896774,CS
Region VIII,Leyte,16.63058134,38,121005,121015,121867,Babatngon Central School Leyte 121005,Pagsulhugon Elementary School Leyte 121015,Sta. Cruz Elementary School Leyte 121867,11.42063681,124.8441813,11.36199654,124.9146029,11.37841793,124.8036252,10.13915987,6.491421469,16.63058134,CS
Region VIII,Leyte,17.45917979,39,121639,120905,121648,Mahaplag Central School Leyte 121639,Balinsasayao Elementary School Leyte 120905,Polahongon Elementary School Leyte 121648,10.60319331,124.9658432,10.68096586,124.9622326,10.52514379,124.9691769,8.714767539,8.744412252,17.45917979,CS
Region V,Ligao City,2.780774408,1,111821,111816,111843,Ligao East CS Ligao City 111821,Bonga ES Ligao City 111816,Ligao West CES (P) Dunao Ligao City 111843,13.238033,123.551254,13.227493,123.547327,13.237657,123.537257,1.255029514,1.525744894,2.780774408,CS
Region VIII,Maasin City,2.181294211,1,122135,122142,238003,Maasin Central School Maasin City 122135,REYMS ES Maasin City 122142,Maasin City SPED Center Maasin City 238003,10.131333,124.836508,10.135968,124.835451,10.132733,124.85141,0.531745843,1.649548368,2.181294211,CS
Region X,Malaybalay City,1.406380122,1,126586,126576,199510,Malaybalay City Central School Malaybalay City 126586,BCT ES Malaybalay City 126576,Barangay 9 ES Malaybalay City 199510,8.1548985,125.1261154,8.151569,125.1235293,8.151086,125.133636,0.470126212,0.93625391,1.406380122,CS
Region X,Malaybalay City,4.577080453,3,126557,126544,126564,Aglayan Central School Malaybalay City 126557,Linabo CS Malaybalay City 126544,Laguitas ES Malaybalay City 126564,8.053318,125.135146,8.05634,125.155647,8.073676,125.134537,2.297245502,2.279834952,4.577080454,CS
Region VII,Mandaue City,2.001258181,1,119997,119994,119996,Mandaue City CS Mandaue City 119997,Cesar M. Cabahug ES (Looc) Mandaue City 119994,Ibabao-Estancia ES Mandaue City 119996,10.32579473,123.9444562,10.322354,123.952381,10.33510997,123.9435663,0.953933036,1.047325145,2.001258181,CS
Region IV-B,Marinduque,6.179733126,1,109929,109931,109937,Gasan CS Marinduque 109929,Masiga ES Marinduque 109931,Tiguion ES Marinduque 109937,13.324446,121.847879,13.358272,121.827667,13.334579,121.860709,4.37987098,1.799862145,6.179733125,CS
Region IV-B,Marinduque,10.05911058,2,109952,109870,109939,Mogpog Central School Marinduque 109952,Don Luis Hidalgo MS Marinduque 109870,Balanacan ES Marinduque 109939,13.4738351,121.8620934,13.446642,121.840958,13.529222,121.868853,3.815703899,6.243406682,10.05911058,CS
Region IV-B,Marinduque,13.51031419,3,109908,109928,110023,Buenavista CS Marinduque 109908,Dawis ES Marinduque 109928,Malibago ES Marinduque 110023,13.255819,121.940346,13.285805,121.889515,13.281048,121.999481,6.475787985,7.034526205,13.51031419,CS
Region V,Masbate,3.122246897,1,113533,113537,113548,Cawayan West Central School Masbate 113533,Divisoria CS Masbate 113537,Mahayahay ES Masbate 113548,11.93255186,123.7686299,11.92560731,123.7733518,11.92474249,123.7503099,0.933663628,2.188583269,3.122246897,CS
Region V,Masbate,3.790098292,3,113374,113395,113412,Aroroy East CS Masbate 113374,Aroroy West ES Masbate 113395,Rufo C.Pajes Sr. CS Masbate 113412,12.51022561,123.3919115,12.50945864,123.3969675,12.48251652,123.3836334,0.55915276,3.230945532,3.790098292,CS
Region V,Masbate,3.909213852,4,113770,113772,174511,Monreal Central School Masbate 113770,Real ES Masbate 113772,Cogon ES Masbate 174511,12.64250425,123.6669678,12.61521707,123.6694117,12.649937,123.66572,3.066117535,0.843096316,3.909213851,CS
Region V,Masbate,4.272358496,5,113728,113717,113723,Milagros West Central School Masbate 113728,Vicente Oliva Sr. ES Masbate 113717,Cayabon ES Masbate 113723,12.22586623,123.5080768,12.21725583,123.5039098,12.25030949,123.5233539,1.06620506,3.206153436,4.272358496,CS
Region V,Masbate,5.0383885,6,113513,113499,113510,Emilio S. Boro Sr. CS Masbate 113513,Potenciano A. Abejero ES Masbate 113499,Curvada ES Masbate 113510,12.0050458,123.9914079,12.00615668,123.9989079,11.97476998,123.9686298,0.830534468,4.207854032,5.0383885,CS
Region V,Masbate,5.075364878,7,113900,113885,113894,San Jacinto CS Masbate 113900,Bagahanglad ES Masbate 113885,Leonardo Barrun ES Masbate 113894,12.56695298,123.7358553,12.584175,123.7003005,12.56584209,123.7291893,4.33652106,0.738843818,5.075364878,CS
